Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
Infinite Mixed Reality Studios," $10,000+ ",None,$100 - $149,"""2 - 9""","London,",None,https://clutch.co/profile/infinite-mixed-reality-studios,https://infinitemr.com/,info@infinitemr.com,"
44.207.183.8665 "
Enosis," $10,000+ ",None,$150 - $199,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/enosis,http://enosis.io/,info@enosis.io,"
 "
brandVR," $10,000+ ",None,$100 - $149,"""2 - 9""","Orlando,",FL,https://clutch.co/profile/brandvr,http://www.brandvr.co/,hello@brandvr.co,"
 "
Cayab Nmada," $5,000+ ",None,$25 - $49,"""2 - 9""","Mexico city,",None,https://clutch.co/profile/cayab-n%C3%B3mada,http://cayab.com.mx/,cayab.arte@gmail.com,"
(+52) 55-4370-0302 "
TrinityVR," $10,000+ ",None,$100 - $149,"""2 - 9""","New York,",None,https://clutch.co/profile/trinityvr,http://www.trinityvr.com/,info@trinityvr.com,"
 "
Iris 360, Undisclosed,None,$25 - $49,"""2 - 9""","Madrid,",None,https://clutch.co/profile/iris-360,https://www.iris360studios.com/,info@iris360studios.com,"
(+34) 646 124 985 "
Neosentec," $5,000+ ",None,$25 - $49,"""2 - 9""","Madrid,",None,https://clutch.co/profile/neosentec,http://ownloadgram.com,info@neosentec.com,"
(+34) 646 124 985 "
FGMNT.," $5,000+ ",None,$100 - $149,"""2 - 9""","Melbourne,",None,https://clutch.co/profile/fgmnt,https://www.fgmnt.tech/,enquiries@fgmnt.tech,"
 "
Perspective Films," $10,000+ ",None,$50 - $99,"""2 - 9""","Vancouver,",None,https://clutch.co/profile/perspective-films,https://perspectivefilms.ca/,info@perspectivefilms.ca,"
+1.604.559.9810 "
Futurus," $5,000+ ",None,$100 - $149,"""2 - 9""","Atlanta,",GA,https://clutch.co/profile/futurus,http://futur.us/,,"
+1.470.344.3855 "
Great Gonzo Studio," $5,000+ ",None,$100 - $149,"""2 - 9""","13 Building 1,",None,https://clutch.co/profile/great-gonzo-studio,http://greatgonzo.ru/,welcome@greatgonzo.ru,"
+7.495.229.14.05 "
ProxiVR," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/proxivr,http://www.proxivr.com/,reception@proxivr.com,"
 "
ImmersePort," $5,000+ ",None,$100 - $149,"""2 - 9""","Brisbane,",None,https://clutch.co/profile/immerseport,http://www.immerseport.com/,admin@immerseport.com,"
+61.468.752.485 "
Imajion," $10,000+ ",None,$100 - $149,"""2 - 9""","Syracuse,",NY,https://clutch.co/profile/imajion,https://www.imajion.com/,community@imajion.com,"
800.675.0364 "
Deep VR," $25,000+ ",None,$150 - $199,"""2 - 9""","Johannesburg,",None,https://clutch.co/profile/deep-vr,http://www.deepvr.co.za/,hello@deepvr.co.za,"
27.10.900.2149 "
VR Express," $10,000+ ",None,$100 - $149,"""2 - 9""","Sofia,",None,https://clutch.co/profile/vr-express,http://www.vrexpress.bg/#eluid82b5960d,office@vrexpress.bg,"
+359.89.617.8822 "
AmbiensVR," $5,000+ ",None,$100 - $149,"""2 - 9""","Rome,",None,https://clutch.co/profile/ambiensvr,https://www.ambiensvr.com/en/,Info@Ambiensvr.com,"
 "
ViRA | Virtual Reality Applications," $5,000+ ",None,$50 - $99,"""2 - 9""","Athens,",None,https://clutch.co/profile/vira-virtual-reality-applications,http://www.vira.design/,ask@vira.design,"
+30.21.3041.5170 "
Springbok Entertainment," $10,000+ ",None,$100 - $149,"""2 - 9""","Santa Monica,",CA,https://clutch.co/profile/springbok-entertainment,https://www.springbokentertainment.com/,general@springbokent.com,"
424.250.0022 "
Above Interactive," $10,000+ ",None,$100 - $149,"""2 - 9""","Austin,",TX,https://clutch.co/profile/above-interactive,http://aboveinteractive.com/,hello@aboveinteractive.com,"
512.378.3532 "
EvolveMedia," $5,000+ ",None,$100 - $149,"""2 - 9""","lai,",None,https://clutch.co/profile/evolvemedia,http://evolve-media.ro/,office@evolve-media.ro,"
+40.752.969.431 "
VMI Studio," $10,000+ ",None,$100 - $149,"""2 - 9""","London,",None,https://clutch.co/profile/vmi-studio,https://www.vmistudio.com/,info@vmistudio.com,"
+44.208.877.3287 "
Circum360 GmbH ," $10,000+ ",None,$100 - $149,"""2 - 9""","Ilanz ,",None,https://clutch.co/profile/circum360-gmbh,https://www.circum360.com,info@circum360.com,"
+41 079.709.1024 "
DRYFT," $5,000+ ",None,$100 - $149,"""2 - 9""",None,None,https://clutch.co/profile/dryft,http://www.dryftdigital.com/,contact@dryftdigital.com,"
 "
Poolpio," $10,000+ ",None,$100 - $149,"""2 - 9""","Brussels,",None,https://clutch.co/profile/poolpio,https://poolpio.com/,hello@poolpio.com,"
+32..048.633.1355 "
Everywoah," $10,000+ ",None,$100 - $149,"""2 - 9""","Barcelona ,",None,https://clutch.co/profile/everywoah,https://everywoah.com/,hello@everywoah.com,"
+34 610.454.800 "
Wireframe Immersive," $10,000+ ",None,$100 - $149,"""2 - 9""","Glasgow,",None,https://clutch.co/profile/wireframe-immersive,https://www.wireframeimmersive.com/,info@wireframeimmersive.com,"
+44.141.552.4443 "
Scanetic," $10,000+ ",None,$100 - $149,"""2 - 9""","London,",None,https://clutch.co/profile/scanetic,https://www.scanetic.com/,info@scanetic.com,"
+44.207.175.0557 "
CtrlArt," $10,000+ ",None,$100 - $149,"""2 - 9""","Ljubljana,",None,https://clutch.co/profile/ctrlart,https://www.ctrlart.com,info@ctrlart.com,"
+386 (0)59 034420 "
TreeView Studios," $10,000+ ",None,$25 - $49,"""2 - 9""","Montevideo,",None,https://clutch.co/profile/treeview-studios,http://www.treeviewstudios.com,info@treeviewstudios.com,"
 "
Legame Studio," $1,000+ ",None,$25 - $49,"""2 - 9""","Zagreb,",None,https://clutch.co/profile/legame-studio,https://www.legame.hr/en/,info@legame.hr,"
+385 97 693 0694 "
360 Provideo," $1,000+ ",None,$25 - $49,"""2 - 9""","Zagreb Hrvatska,",None,https://clutch.co/profile/360-provideo,http://360provideo.hr/,info@360provideo.hr,"
+385 98 9843 345 "
Show Me Virtual," $10,000+ ",None,$100 - $149,"""2 - 9""","St. Louis,",MO,https://clutch.co/profile/show-me-virtual,http://showmevirtual.com/,Info@ShowMeVirtual.com,"
314.649.7555 "
Giant Astronaut," $10,000+ ",None,$100 - $149,"""2 - 9""","Portland,",OR,https://clutch.co/profile/giant-astronaut,http://giantastronaut.com,info@giantastronaut.com,"
503.837.3553 "
Strada WorldWide," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/strada-worldwide,http://stradaww.com/,,"
213.465.4563 "
VR Films," $10,000+ ",None,$100 - $149,"""2 - 9""","Novato,",CA,https://clutch.co/profile/vr-films,http://www.vrfilms.com/,info@vrfilms.com,"
 "
Edge Visual Studios," $10,000+ ",None,$100 - $149,"""2 - 9""","Woodland Hills,",CA,https://clutch.co/profile/edge-visual-studios,http://www.edgevisual.co,contactedgevisual@gmail.com,"
747.777.2292 "
6D lab," $5,000+ ",None,$25 - $49,"""2 - 9""","Madrid,",None,https://clutch.co/profile/6d-lab,https://6dlab.com/,hola@6dlab.com,"
(+34) 91-2249845 "
Overly," $10,000+ ",None,$100 - $149,"""2 - 9""","Riga,",None,https://clutch.co/profile/overly,http://www.overly.lv/eng/,info@overly.lv,"
+371.29.403.866 "
Snobal," $5,000+ ",None,$100 - $149,"""2 - 9""","Melbourne,",None,https://clutch.co/profile/snobal,https://snobal.io/,info@snobal.io,"
 "
PHORIA," $5,000+ ",None,$100 - $149,"""2 - 9""","Fitzroy,",None,https://clutch.co/profile/phoria,https://www.phoria.com.au/,hello@phoria.com.au,"
130.074.6742 "
Gata estudio," $5,000+ ",None,$25 - $49,"""2 - 9""","Burgos,",None,https://clutch.co/profile/gata-estudio,http://www.gataestudio.com/,info@gataestudio.com,"
(+34) 649 696 263 "
Mozenix," $25,000+ ",None,$50 - $99,"""2 - 9""","Dundee,",None,https://clutch.co/profile/mozenix,https://mozenix.com/,info@mozenix.com,"
 "
Gate Reality, Undisclosed,None,None,"""2 - 9""","Brooklyn,",NY,https://clutch.co/profile/gate-reality,http://gatereality.com,info@gatereality.com,"
646.664.1830 "
Pocket Virtuality s.r.o.," $5,000+ ",None,$50 - $99,"""2 - 9""","Praha 6,",None,https://clutch.co/profile/pocket-virtuality-sro,http://www.pocketvirtuality.cz/,info@pocketvirtuality.com,"
+420.602.348.715 "
Planet360," $5,000+ ",None,$100 - $149,"""2 - 9""","Moskva,",None,https://clutch.co/profile/planet360,http://www.planet360.ru/,hello@planet360.ru,"
+7.977.678.0369 "
SPAM Concept," $5,000+ ",None,$100 - $149,"""2 - 9""","Milan,",None,https://clutch.co/profile/spam-concept,http://www.spamconcept.com/,info@spamconcept.com,"
 "
ARVRtech," $10,000+ ",None,$100 - $149,"""2 - 9""","Novi Sad,",None,https://clutch.co/profile/arvrtech,https://arvrtech.eu/about-company,info@arvrtech.eu,"
+31.21.300.7759 "
Zumoko," $10,000+ ",None,$50 - $99,"""2 - 9""","Novi Sad,",None,https://clutch.co/profile/zumoko,http://www.zumoko.com/index.html,info@zumoko.com,"
 "
The Endless Collective," $10,000+ ",None,$100 - $149,"""2 - 9""","Brooklyn,",NY,https://clutch.co/profile/endless-collective,https://theendless.co/,hello@theendlesscollective.com,"
347.784.5517 "
Ego 360," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/ego-360,http://ego360andvr.com/,contact@ego360andvr.com,"
 "
1000 realities," $5,000+ ",None,$100 - $149,"""2 - 9""","Krakw,",None,https://clutch.co/profile/1000-realities,http://www.1000realities.pl/,info@1000realities.pl,"
+48.693.350.693 "
Shroomly," $10,000+ ",None,$100 - $149,"""2 - 9""","London,",None,https://clutch.co/profile/shroomly,http://www.shroomly.com/,contact@shroomly.com,"
+44.782.599.4791 "
DimensionGate," $5,000+ ",None,$100 - $149,"""2 - 9""","Toronto,",None,https://clutch.co/profile/dimensiongate,https://www.dimensiongate.com/,info@dimensiongate.com,"
 "
Utopic Estudios," $10,000+ ",None,$100 - $149,"""2 - 9""","Castelln,",None,https://clutch.co/profile/utopic-estudios,https://utopicestudios.com,info@utopicestudios.com,"
+34.964.03.45.68 "
IVAR Stockholm," $10,000+ ",None,$150 - $199,"""2 - 9""","Stockholm,",None,https://clutch.co/profile/ivar-stockholm,https://ivarsthlm.com/,hello@ivar.is,"
+46 070.490.1331 "
Gobrilla development AB," $10,000+ ",None,$100 - $149,"""2 - 9""","Stockholm,",None,https://clutch.co/profile/gobrilla-development-ab,http://gobrilla.com/,contact@gobrilla.com,"
+46 0708.697.878 "
Future Visual," $10,000+ ",None,$100 - $149,"""2 - 9""","Brighton,",None,https://clutch.co/profile/future-visual,http://www.futurevisual.com/,studio@futurevisual.com,"
+44.790.092.7071 "
BSense Tech," $10,000+ ",None,$100 - $149,"""2 - 9""","Madrid,",None,https://clutch.co/profile/bsense-tech,http://www.bsense.es/en/,info@bsense.es,"
+34.609.706.904 "
Visual Experience," $10,000+ ",None,$100 - $149,"""2 - 9""","Thuwal,",None,https://clutch.co/profile/visual-experience,https://visual-ex.com,m@visual-ex.com,"
+966 1 280 83765 "
Elysian Studios," $10,000+ ",None,$100 - $149,"""2 - 9""","mumbai,",None,https://clutch.co/profile/elysian-studios,https://www.elysian.studio,arvind@elysian.studio,"
+91 81698 46631 "
Moyosa Media," $10,000+ ",None,$100 - $149,"""2 - 9""","Assen,",None,https://clutch.co/profile/moyosa-media,http://moyosamedia.com/,info@moyosa.nl,"
+31.059.220.1266 "
PolarEffect," $10,000+ ",None,$100 - $149,"""2 - 9""","Amsterdam,",None,https://clutch.co/profile/polareffect,https://www.polareffect.com/,immerse@polareffect.com,"
+31.062.758.0440 "
SenseVirtual," $10,000+ ",None,$100 - $149,"""2 - 9""","Cape Town,",None,https://clutch.co/profile/sensevirtual,http://sensevirtual.com/,info@sensevirtual.com,"
+27 61 407 5576 "
505VR," $10,000+ ",None,$100 - $149,"""2 - 9""","Ljubljana,",None,https://clutch.co/profile/505vr,http://505vr.com/,ask@505vr.com,"
+386 1.542.45.69 "
Pixolabs," $5,000+ ",None,$100 - $149,"""2 - 9""","Shanghai,",None,https://clutch.co/profile/pixolabs,http://www.pixolabs.com/,hello@pixolabs.com,"
+86 137 6199 "
Paper Triangles," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/paper-triangles,https://www.papertriangles.com/,hello@papertriangles.com,"
408.480.2375 "
G2 Immersive Studios," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/g2-immersive-studios,http://g2immersivestudios.com/,shawn@geislergraphics.com,"
818.925.4839 "
Invar Studios," $10,000+ ",None,$100 - $149,"""2 - 9""","Marina del Rey,",CA,https://clutch.co/profile/invar-studios,https://www.invarstudios.com/,media@invarstudios.com,"
310.592.2215 "
Takanto Virtual Reality," $10,000+ ",None,$100 - $149,"""2 - 9""","Singapore,",None,https://clutch.co/profile/takanto-virtual-reality,http://www.takanto.com/,info@takanto.com,"
65.9127.6711 "
Evara VR," $10,000+ ",None,$100 - $149,"""2 - 9""","Costa Mesa,",CA,https://clutch.co/profile/evara-vr,http://www.evaravr.com/,social@evaravr.com,"
949.274.0163 "
feliXart," $10,000+ ",None,$100 - $149,"""2 - 9""","Kocasinan Kayseri,",None,https://clutch.co/profile/felixart,http://www.felixartstudios.com/en/,,"
+90 3523.303.040 "
Isostopy," $5,000+ ",None,$25 - $49,"""2 - 9""","Madrid,",None,https://clutch.co/profile/isostopy,https://www.isostopy.com/,hello@isostopy.com,"
(+34) 91 041 48 23 "
VR-Reel Media," $10,000+ ",None,$100 - $149,"""2 - 9""","Budapest,",None,https://clutch.co/profile/vr-reel-media,http://www.vr-reel.com/,media@vr-reel.com,"
+36.30.506.3450 "
Realities," $5,000+ ",None,$100 - $149,"""2 - 9""","Bucharest,",None,https://clutch.co/profile/realities,https://realities.ro/en/,hello@realities.ro,"
+40.723.027.213 "
Nonatomic," $10,000+ ",None,$50 - $99,"""2 - 9""","Cheshire,",None,https://clutch.co/profile/nonatomic,http://www.nonatomic.co.uk,hello@nonatomic.co.uk,"
 "
Operose," $5,000+ ",None,$100 - $149,"""2 - 9""","Tallinn,",None,https://clutch.co/profile/operose,http://www.operose.io/,Info@Operose.Io,"
+3.725.811.9893 "
Stateline Productionz," $5,000+ ",None,$100 - $149,"""2 - 9""","7022 Gemeinde Schattendorf,",None,https://clutch.co/profile/stateline-productionz,http://www.stateline-productionz.com/,,"
 "
Immersio," $5,000+ ",None,$100 - $149,"""2 - 9""","Parma,",None,https://clutch.co/profile/immersio,https://immersio.eu/,info@immersio.eu,"
 "
Wrapping Reality," $5,000+ ",None,$100 - $149,"""2 - 9""","Trento,",None,https://clutch.co/profile/wrapping-reality,http://wrappingreality.com/,info@wrappingreality.com,"
+39.328.2918252 "
The Duke & The Duck," $10,000+ ",None,$100 - $149,"""2 - 9""","Washington,",DC,https://clutch.co/profile/duke-duck,http://www.dukeduck.com/,quack@dukeduck.com,"
202.527.9281 "
VRIA Experience," $10,000+ ",None,$100 - $149,"""2 - 9""","Guadalajara,",None,https://clutch.co/profile/vria-experience,http://vriaexperience.com/,contact@vriaexperience.com,"
52.332.306.9714 "
Flux-Vr," $5,000+ ",None,$100 - $149,"""2 - 9""","Warszawa,",None,https://clutch.co/profile/flux-vr,http://flux-vr.com/,info@flux-vr.com,"
+48.504.183.882 "
Wearedelivr," $5,000+ ",None,$100 - $149,"""2 - 9""","Gdask,",None,https://clutch.co/profile/wearedelivr,http://wearedelivr.com/,lebanon@wearedelivr.com,"
+48.606.700.703 "
OWL VR," $10,000+ ",None,$100 - $149,"""2 - 9""","Bristol,",None,https://clutch.co/profile/owl-vr,http://www.owlvr.com/,richard@owlvr.com,"
+44.117.973.2121 "
NUXOT," $10,000+ ",None,$100 - $149,"""2 - 9""","Castell de la Plana,",None,https://clutch.co/profile/nuxot,http://www.nuxot.com/,info@nuxot.com,"
+34.684.342.175 "
TVRLP," $10,000+ ",None,$100 - $149,"""2 - 9""","Albacete,",None,https://clutch.co/profile/tvrlp,https://www.tvrlp.com/,info@tvrlp.com,"
+34 967.257.254 "
pro360vr," $10,000+ ",None,$100 - $149,"""2 - 9""","Coldwaltham,",None,https://clutch.co/profile/pro360vr,https://www.pro360vr.com/,hello@pro360vr.com,"
+44.786.755.5427 "
VOSTOK VR," $10,000+ ",None,$100 - $149,"""2 - 9""","QeensTown,",None,https://clutch.co/profile/vostok-vr,http://www.vostokvr.com/,,"
 "
Holovation," $10,000+ ",None,$100 - $149,"""2 - 9""","Stavanger,",None,https://clutch.co/profile/holovation,http://www.holovation.no/,ktb@holovation.no,"
+47.093.237.754 "
AVRGE INTERNATIONAL," $10,000+ ",None,$100 - $149,"""2 - 9""","Bilthoven,",None,https://clutch.co/profile/avrge-international,http://www.avrge.com/,klantenservice@avrge.com,"
+31.030.747.0030 "
Seymour360," $10,000+ ",None,$100 - $149,"""2 - 9""","Woerden,",None,https://clutch.co/profile/seymour360,https://www.seymour360.com/,Nynke@seymour360.com,"
+31.034.822.0055 "
Dreamlake," $10,000+ ",None,$100 - $149,"""2 - 9""","Utrecht,",None,https://clutch.co/profile/dreamlake,https://www.dreamlake.nl/,info@dreamlake.nl,"
+31.30.750.8927 "
Sozo Labs," $10,000+ ",None,$100 - $149,"""2 - 9""","Stellenbosch,",None,https://clutch.co/profile/sozo-labs,https://www.sozolabs.com/,imagine@sozolabs.com,"
+27 2.1880.1880 "
INCEPT," $10,000+ ",None,$100 - $149,"""2 - 9""","Sofia,",None,https://clutch.co/profile/incept,http://www.incept.bg/,v.vitanov@inceptbg.com,"
+359.884.785.178 "
Lithic VR," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/lithic-vr,http://www.lithic-vr.com/,matisse@lithicvr.com,"
310.439.9982 "
SlingshotVR," $10,000+ ",None,$100 - $149,"""2 - 9""","Brooklyn,",NY,https://clutch.co/profile/slingshotvr,http://www.slingshotvr.com/,info@slingshotvr.com,"
718.643.0077 "
Top360," $10,000+ ",None,$100 - $149,"""2 - 9""","Seattle,",WA,https://clutch.co/profile/top360,http://www.top3sixty.com/,info@top3sixty.com,"
208.297.9964 "
Galago Vision," $10,000+ ",None,$100 - $149,"""2 - 9""","San Diego,",CA,https://clutch.co/profile/galago-vision,http://galagovision.com/,info@galagovision.com,"
858.444.7010 "
Lindero Edutainment," $10,000+ ",None,$100 - $149,"""2 - 9""","Irvine,",CA,https://clutch.co/profile/lindero-edutainment,https://linderoedutainment.com/,info@linderoedutainment.com,"
949.788.1119 "
Thundership," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles ,",CA,https://clutch.co/profile/thundership,https://thundership.com/,info@thundership.com,"
 "
Catovia," $10,000+ ",None,$150 - $199,"""2 - 9""","Venice,",CA,https://clutch.co/profile/catovia,http://www.catovia.com/,hello@catovia.com,"
917.238.0425 "
Creative Solutions," $1,000+ ",None,$25 - $49,"""2 - 9""","Nova gorica,",None,https://clutch.co/profile/creative-solutions,http://creativesolutions.si/,info@creativesolutions.si,"
0038640216388 "
The Interchange," $5,000+ ",None,$100 - $149,"""2 - 9""","Fitzroy,",None,https://clutch.co/profile/interchange,http://www.theinterchange.com.au/,info@theinterchange.com.au,"
+61.390.869.956 "
INDG," $10,000+ ",None,$100 - $149,"""50 - 249""","Amsterdam,",None,https://clutch.co/profile/indg,http://indg.com/,info@indg.com,"
+31.20.488.9696 "
Parachute Animation Studios," $10,000+ ",None,$50 - $99,"""2 - 9""","Newbury,",None,https://clutch.co/profile/parachute-animation-studios,http://www.parachuteuk.com/,hello@parachuteuk.com,"
44.0.845.873.1335 "
MojoApps," $1,000+ ",None,$25 - $49,"""2 - 9""","Warsaw,",None,https://clutch.co/profile/mojoapps,http://mojoapps.co/,hello@mojoapps.co,"
+48 692 476 750 "
Dreams Industry," $10,000+ ",None,$100 - $149,"""2 - 9""","Sofia,",None,https://clutch.co/profile/dreams-industry,https://dreamsindustry.com/,vr@dreamsindustry.com,"
+359.889.460.587 "
Eyedentity360," $5,000+ ",None,$100 - $149,"""2 - 9""",None,None,https://clutch.co/profile/eyedentity360,http://eyedentity360.com/en/,daniil@eyedentity360.com,"
+7.905.600.1777 "
id3d," $10,000+ ",None,$100 - $149,"""2 - 9""","Vilnius,",None,https://clutch.co/profile/id3d,https://www.id3d.se/,vj@id3d.se,"
+370.620.99.544 "
Voyage Virtual Media," $10,000+ ",None,$100 - $149,"""2 - 9""","Las Vegas,",NV,https://clutch.co/profile/voyage-virtual-media,https://www.voyagevirtualmedia.com/,riley@voyagevirvoylmedia.com,"
414.467.9683 "
CREATIVE VR," $5,000+ ",None,$100 - $149,"""2 - 9""","Bucharest,",None,https://clutch.co/profile/creative-vr,http://www.creativevr.ro/,alex@creativevr.ro,"
+40.732.383.077 "
Pixelcase Group," $10,000+ ",None,$100 - $149,"""50 - 249""","Perth,",None,https://clutch.co/profile/pixelcase-group,http://www.pixelcase.com/,info@pixelcase.com,"
+61.1300.267.837 "
Somatic VR," $5,000+ ",None,$100 - $149,"""2 - 9""","Aarhus,",None,https://clutch.co/profile/somatic-vr,http://somatic.dk/,contact@somatic.dk,"
+45 31 51 60 52 "
Ten Eyes Media," $5,000+ ",None,$100 - $149,"""2 - 9""","Weingarten,",None,https://clutch.co/profile/ten-eyes-media,https://www.teneyes.de/,kontakt@teneyes.de,"
+49 751 999 239 51 "
VR Premium," $5,000+ ",None,$100 - $149,"""2 - 9""","Wrocaw,",None,https://clutch.co/profile/vr-premium,https://www.vrpremium.biz/,info@vrpremium.pl,"
+48.509.580.927 "
VR World Pro," $10,000+ ",None,$100 - $149,"""2 - 9""","Bilbao,",None,https://clutch.co/profile/vr-world-pro,http://www.vrworldpro.com/,info@vrworldpro.com,"
+34.646.822.661 "
Coco 360," $10,000+ ",None,$100 - $149,"""2 - 9""","Barcelona,",None,https://clutch.co/profile/coco-360,http://www.coco360.tv/,hola@coco360.tv,"
+34.666.24.28.91 "
VREstudio," $10,000+ ",None,$100 - $149,"""2 - 9""","Mlaga,",None,https://clutch.co/profile/vrestudio,http://vrestudio.com/,info@vrestudio.com,"
+34.661.75.07.28 "
VRMax Centers," $10,000+ ",None,$100 - $149,"""2 - 9""","Catalua,",None,https://clutch.co/profile/vrmax-centers,https://www.vrmaxcenters.com/,vrmax@vrmaxcenters.com,"
+34 326.94.006 "
Inowize," $10,000+ ",None,$100 - $149,"""2 - 9""","London,",None,https://clutch.co/profile/inowize,http://inowize.com/index.html,office@inowize.com,"
+44.749.805.1044 "
Proper-view," $10,000+ ",None,$100 - $149,"""2 - 9""","Stoney Stratford,",None,https://clutch.co/profile/proper-view,https://www.proper-view.com/,info@proper-view.co.uk,"
+44.190.856.3701 "
AlterEgoCrew," $10,000+ ",None,$100 - $149,"""2 - 9""","Mumbai,",None,https://clutch.co/profile/alteregocrew,http://www.alteregocrew.com/,info@alteregocrew.com,"
+91-9987150570 "
Eastbound," $10,000+ ",None,$100 - $149,"""2 - 9""","Amsterdam,",None,https://clutch.co/profile/eastbound,https://eastboundvr.nl/,hallo@eastboundvr.nl,"
+31.20.210.1660 "
GenesisVR," $10,000+ ",None,$100 - $149,"""2 - 9""","Amsterdam,",None,https://clutch.co/profile/genesisvr,http://www.genesisvr.com/,info@genesisvr.com,"
 "
Solutionario," $5,000+ ",None,$100 - $149,"""2 - 9""","Santiago,",None,https://clutch.co/profile/solutionario,https://www.solutionario.com/en,contacto@solutionario.com,"
+56 9 4449 2407 "
Black Tent 360," $10,000+ ",None,$100 - $149,"""2 - 9""","Cincinnati,",OH,https://clutch.co/profile/black-tent-360,https://www.blacktent360.com/,btvp@blacktentgroup.com,"
513.421.1159 "
Vanishing Point Media," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/vanishing-point-media,http://www.vanishingpointvr.com/,info@VanishingPoint.media,"
310.424.5668 "
XOVR," $10,000+ ",None,$100 - $149,"""2 - 9""","stanbul ,",None,https://clutch.co/profile/xovr,https://xovr.co/,info@xovr.co,"
+90 507.098.8475 "
C-Studio," $5,000+ ",None,$100 - $149,"""2 - 9""","Tallinn,",None,https://clutch.co/profile/c-studio,http://cstudio.co/,info@cstudio.co,"
+372.631.0033 "
360 Video.lv," $10,000+ ",None,$100 - $149,"""2 - 9""","Riga,",None,https://clutch.co/profile/360-videolv,http://www.360video.lv/,info@360video.lv,"
+371.29.229.814 "
360profilms," $10,000+ ",None,$100 - $149,"""2 - 9""","San Francisco,",CA,https://clutch.co/profile/360profilms,http://www.360profilms.com/,jayson@360profilms.com,"
415.244.5032 "
The VRAgency," $5,000+ ",None,$100 - $149,"""2 - 9""",None,None,https://clutch.co/profile/vragency,https://www.wearevra.com/,,"
 "
Portals VR," $10,000+ ",None,$100 - $149,"""2 - 9""","Riga,",None,https://clutch.co/profile/portals-vr,http://portalsvr.lv/,portalsvrarcade@gmail.com,"
+371.29.116.762 "
Start VR," $10,000+ ",None,$100 - $149,"""50 - 249""","Sydney,",None,https://clutch.co/profile/start-vr,http://startvr.co,sales@startvr.co,"
+61.1300.130.440 "
Digital Lair," $10,000+ ",None,$100 - $149,"""2 - 9""","San Diego,",CA,https://clutch.co/profile/digital-lair,https://www.digitallair.com/,info@digitallair.com,"
858.243.5833 "
Virtual Reality24," $5,000+ ",None,$100 - $149,"""2 - 9""","Tallinn ,",None,https://clutch.co/profile/virtual-reality24,https://virtuaalreaalsus24.ee/,info@virtuaalreaalsus24.ee,"
+372.574.02879 "
VR-Tech.dk," $5,000+ ",None,$100 - $149,"""2 - 9""","Copenhagen,",None,https://clutch.co/profile/vr-techdk,http://www.vr-tech.dk/,info@VR-Tech.dk,"
+45 61303084 "
Studio Transcendent , Undisclosed,None,$50 - $99,"""2 - 9""","NY,",NY,https://clutch.co/profile/studio-transcendent,http://studiotranscendent.com,contact@studiotranscendent.com,"
 "
VISYON," $10,000+ ",None,$100 - $149,"""50 - 249""","Barcelona,",None,https://clutch.co/profile/visyon,https://visyon360.com/,info@visyon360.com,"
+34.931.774.177 "
EdenVR," $10,000+ ",None,$100 - $149,"""2 - 9""","Brooklyn,",NY,https://clutch.co/profile/edenvr,http://www.edenvr.co/,Nathan@edenVR.co,"
 "
SpectacleVR," $10,000+ ",None,$150 - $199,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/spectaclevr,http://www.spectacle-vr.com/,contact@spectacle-vr.com,"
310.954.1414 "
Clever Fox," $10,000+ ",None,$100 - $149,"""2 - 9""","Hollywood,",CA,https://clutch.co/profile/clever-fox,http://www.cleverfox.media/,VR@cleverfox.media,"
 "
Construct Studio," $10,000+ ",None,$100 - $149,"""2 - 9""","San Francisco,",CA,https://clutch.co/profile/construct-studio,https://construct.studio/,info@construct.studio,"
 "
Bipolar ID," $10,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/bipolar-id,https://bipolarstudio.la/,hello@bipolarstudio.la,"
 "
DreamUp," $10,000+ ",None,$100 - $149,"""2 - 9""","London,",None,https://clutch.co/profile/dreamup,http://dreamup.today/,info@dreamup.today,"
+44(0) 20 3129 4201 "
Rust Studios," $10,000+ ",None,$150 - $199,"""2 - 9""","Manchester,",None,https://clutch.co/profile/rust-studios,https://rust.studio/,,"
+44.161.850.7878 "
RealityLab: London," $10,000+ ",None,$50 - $99,"""2 - 9""","GREEN LANE,",None,https://clutch.co/profile/realitylab-london,http://www.realitylab.london/what-we-do,hello@realitylab.london,"
44.0.207.612.1233 "
