Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
Flatlogic," $5,000+ ",None,$50 - $99,"""2 - 9""","Minsk,",None,https://clutch.co/profile/flatlogic,http://flatlogic.com,contact@flatlogic.com,"
+375293246726 "
Planeer Technologies Pvt. Ltd., Undisclosed,None,< $25,"""10 - 49""","Dehradun,",None,https://clutch.co/profile/planeer-technologies,http://www.planeers.com,info@planeers.com,"
+91 135-6055005 "
Tecziq Solutions, Undisclosed,None,$25 - $49,"""10 - 49""","Delhi-NCR (Noida),",None,https://clutch.co/profile/tecziq-solutions,http://www.tecziq.com,info@tecziq.com,"
+91 120 4545889 "
AFour Technologies ," $50,000+ ",None,None,"""50 - 249""","Pune,",None,https://clutch.co/profile/afour-technologies,https://afourtech.com,contact@afourtech.com,"
+91 20 6500 0402 "
Fivebox," $5,000+ ",None,$100 - $149,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/fivebox,https://www.fivebox.com/,hello@fivebox.com,"
800.641.7790 "
ImproveIT Solutions," $1,000+ ",None,$25 - $49,"""10 - 49""","Chernivtsi,",None,https://clutch.co/profile/improveit-solutions,http://improveit.solutions,info@improveit.solutions,"
+380676736718 "
9series Solutions Pvt. Ltd, Undisclosed,None,$25 - $49,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/9series-solutions,http://www.9spl.com,raxit.jani@9spl.com,"
+919033630947 "
Blue Owl ," $5,000+ ",None,$25 - $49,"""2 - 9""","Pozna,",None,https://clutch.co/profile/blue-owl,http://www.blueowlagency.com,k.stola@blueowl.pl,"
0048690900344 "
Metizsoft Solutions Pvt Ltd," $1,000+ ",None,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/metizsoft-solutions,https://www.metizsoft.com/,sales@metizsoft.com,"
+1 (845) 418-5206 "
Polygant," $10,000+ ",None,$25 - $49,"""10 - 49""","Moscow,",None,https://clutch.co/profile/polygant,http://polygant.net/,project@polygant.net,"
 "
Automly App Development Company," $25,000+ ",None,$50 - $99,"""Freelancer""","Chicago,",IL,https://clutch.co/profile/automly-app-development-company,http://www.automly.com,sales@automly.com,"
3127095064 "
iSplendid," $1,000+ ",None,< $25,"""10 - 49""","Sydney,",None,https://clutch.co/profile/isplendid,https://isplendid.com.au/,apps@isplendid.com.au,"
+66 413 0039200 "
Radra Solutions," $5,000+ ",None,$100 - $149,"""2 - 9""","Inverness,",IL,https://clutch.co/profile/radra-solutions,https://www.radrasolutions.com/,contact@radrasolutions.com,"
+1.773.750.1038 "
BSN Infotech," $1,000+ ",None,$25 - $49,"""50 - 249""","Lucknow,",None,https://clutch.co/profile/bsn-infotech,http://www.bsninfotech.net,info@bsninfotech.net,"
0522-4959891 "
DCCOLORWEB," $5,000+ ",None,$25 - $49,"""2 - 9""","Santa Tecla,",None,https://clutch.co/profile/dccolorweb,http://dccolorweb.com/,luisd@dccolorweb.com,"
 "
Aligned Global," $10,000+ ",None,$100 - $149,"""2 - 9""","Miami,",FL,https://clutch.co/profile/aligned-global,https://www.alignedglobal.com/,info@alignedglobal.com,"
+1.305.731.2117 "
Rgens Plc," $5,000+ ",None,$25 - $49,"""10 - 49""","Budapest,",None,https://clutch.co/profile/r%C3%A9gens-plc,http://www.regenseurope.com,szarka.andrea@regens.hu,"
+36 1 205 3090 "
"Corgibytes, LLC"," $25,000+ ",None,$150 - $199,"""10 - 49""","Richmond,",VA,https://clutch.co/profile/corgibytes,http://corgibytes.com,sales@corgibytes.com,"
804-596-2375 "
Tech Indiana Software Solutions Pvt Ltd," $1,000+ ",None,< $25,"""10 - 49""","Nasik,",None,https://clutch.co/profile/tech-indiana-software-solutions,http://www.techindiana.com,info@techindiana.com,"
+91-0253 2395428 "
Sailor Info Tech Limited," $1,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/sailor-info-tech,http://www.sailorinfotech.com,info@sailorinfotech.com,"
+8801913486249 "
Sarvika Technologies," $1,000+ ",None,< $25,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/sarvika-technologies,http://www.sarvika.com,authsmaccounts@sarvika.com,"
+91-141-4911243 "
Ingenuity Technologies Limited , Undisclosed,None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/ingenuity-technologies,http://www.ingenuitytech.co/,sales@ingenuitytech.co,"
 "
Rays TechServ Private Limited," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/rays-techserv-private,http://www.raysindia.com,rdave@raysindia.com,"
+91 79 26765056 "
BrainyBeam Technologies Pvt Ltd," $5,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/brainybeam-technologies,http://www.brainybeam.com,milan@brainybeam.com,"
+919725980975 "
"Hatton Point, Inc"," $10,000+ ",None,$150 - $199,"""2 - 9""","Denver,",None,https://clutch.co/profile/hatton-point,https://hattonpoint.com/,info@hattonpoint.com,"
+1 303-232-3840 "
HybridTechLabs - Custom Apps Development - Software Developers Poland," $5,000+ ",None,$25 - $49,"""2 - 9""","London,",None,https://clutch.co/profile/hybridtechlabs-custom-apps-development-software-developers-poland,https://HybridTechLabs.com,contact@HybridTechLabs.com,"
+48-600-649-946 "
Telexar ," $1,000+ ",None,< $25,"""2 - 9""","Colombo,",None,https://clutch.co/profile/telexar,http://www.telexarsoftware.com,info@telexarsoftware.com,"
(94) 767422048 "
Zeeaam Technologies, Undisclosed,None,None,"""Freelancer""","Lahore,",None,https://clutch.co/profile/zeeaam-technologies,http://www.zeeaam.com,contact@zeeaam.com,"
+92 300 4200764 "
