Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
BrightLemon," $10,000+ ",None,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/brightlemon,http://brightlemon.com/,info@brightlemon.com,"
207.608.2838 "
Axis12," $5,000+ ",None,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/axis12,http://www.axistwelve.com,info@axistwelve.com,"
+44.0203.397.8514 "
ComputerMinds," $25,000+ ",None,$25 - $49,"""10 - 49""","Bristol,",None,https://clutch.co/profile/computerminds,https://www.computerminds.co.uk/,info@computerminds.co.uk,"
+44.117.968.6368 "
Adaptive," $10,000+ ",None,$150 - $199,"""10 - 49""","Derby,",None,https://clutch.co/profile/adaptive,http://www.adaptive.co.uk/,contact@adaptive.co.uk,"
800.321.3187 "
ixis," $10,000+ ",None,$150 - $199,"""10 - 49""","Warrington,",None,https://clutch.co/profile/ixis,https://ixis.co.uk/,hello@ixis.co.uk,"
+44.192.532.0041 "
Developmenticon," $5,000+ ",None,$25 - $49,"""10 - 49""","Noida,",None,https://clutch.co/profile/developmenticon,http://www.developmenticon.com,developmenticon@gmail.com,"
919958022388 "
PSDtoDrupalDeveloper," $1,000+ ",None,< $25,"""Freelancer""",None,None,https://clutch.co/profile/psdtodrupaldeveloper,http://www.psdtodrupaldeveloper.com/,sales@psdtodrupaldeveloper.com,"
 "
TriKonnect Technologies, Undisclosed,None,$25 - $49,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/trikonnect-technologies,http://www.trikonnect.com,info@trikonnect.com,"
91.934.171.9191 "
La Drupalera, Undisclosed,None,None,"""50 - 249""","Sevilla,",None,https://clutch.co/profile/la-drupalera,https://www.ladrupalera.com/es,ed-canales@emergya.com,"
0034954517577 "
Sage Tree Solutions, Undisclosed,None,$100 - $149,"""10 - 49""","San Diego,",CA,https://clutch.co/profile/sage-tree-solutions,http://www.sagetree.com/,info@sagetree.net,"
866.728.9100 "
95Visual," $5,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/95visual,https://www.95visual.com/,info@95visual.com,"
818.495.5958 "
OpenSense Labs," $5,000+ ",None,$25 - $49,"""10 - 49""","Delhi,",None,https://clutch.co/profile/opensense-labs,http://www.opensenselabs.com,hello@opensenselabs.com,"
+91-9560201510 "
"Cosmonaut Creative Media, LLC"," $5,000+ ",None,$100 - $149,"""2 - 9""","Portland,",OR,https://clutch.co/profile/cosmonaut-creative-media,http://www.gocosmonaut.com/,launch@gocosmonaut.com,"
503.222.4332 "
Digital8," $5,000+ ",None,$100 - $149,"""10 - 49""","South Brisbane,",None,https://clutch.co/profile/digital8,https://digital8.com.au/,sales@digital8.com.au,"
1300 382 777 "
"Stylefish, inc."," $5,000+ ",None,$100 - $149,"""2 - 9""","Minneapolis,",MN,https://clutch.co/profile/stylefish,http://www.stylefish.com/,info@stylefish.com,"
 "
Pictonio Lda., Undisclosed,None,$50 - $99,"""2 - 9""","Aveiro,",None,https://clutch.co/profile/pictonio-lda,http://www.pictonio.com,pictonio@pictonio.com,"
00351234044500 "
GOLEMS G.A.B.B. O, Undisclosed,None,$25 - $49,"""2 - 9""","Tallinn,",None,https://clutch.co/profile/golems-gabb-o%C3%BC,https://gole.ms/,golems@gole.ms,"
 "
LLC VelvetDev," $5,000+ ",None,$25 - $49,"""10 - 49""","Minsk,",None,https://clutch.co/profile/velvetdev,http://www.velvetdev.com/,info@velvetdev.com,"
+375.29.622.07.35 "
Woolwich Web Works," $1,000+ ",None,$50 - $99,"""2 - 9""","Elmira,",None,https://clutch.co/profile/woolwich-web-works,http://woolwichweb.works,megan@woolwichweb.works,"
519-669-8918 "
AnyforSoft," $10,000+ ",None,$25 - $49,"""50 - 249""","Kharkiv,",None,https://clutch.co/profile/anyforsoft,https://anyforsoft.com,sales@anyforsoft.com,"
 "
Great Matter," $5,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/great-matter,https://www.greatmatter.com/,info@greatmatter.com,"
310.596.8020 "
Web & Mobile Studio," $1,000+ ",None,$25 - $49,"""10 - 49""","Toronto,",None,https://clutch.co/profile/web-mobile-studio,http://webandmobilestudio.com/,paul@webandmobilestudio.com,"
 "
WEBCURL LTD.," $10,000+ ",None,None,"""10 - 49""","OXFORD,",None,https://clutch.co/profile/webcurl,http://webcurl.co.uk,support@webcurl.co.uk,"
+44 (0)1865 741 762 "
Awebia LLC," $1,000+ ",None,$25 - $49,"""10 - 49""","Kiev,",None,https://clutch.co/profile/awebia,http://awebia.com,vs@awebia.com,"
+1.347.509.5555 "
Deeson," $10,000+ ",None,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/deeson,https://www.deeson.co.uk/,hello@deeson.co.uk,"
207.186.8239 "
Drupal India," $1,000+ ",None,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/drupal-india,http://drupalindia.co.in/,drupalgurgaon@gmail.com,"
9870289050 "
Chronos Interactive, Undisclosed,None,$100 - $149,"""10 - 49""","Denver,",CO,https://clutch.co/profile/chronos-interactive,http://www.chronosinteractive.com/,duane@chronosinteractive.com,"
 "
Stitch Technologies," $5,000+ ",None,$100 - $149,"""2 - 9""","Playa del Rey,",CA,https://clutch.co/profile/stitch-technologies,http://stitch-technologies.com/,info@stitch-technologies.com,"
304.278.4824 "
Evolving Web," $5,000+ ",None,$100 - $149,"""2 - 9""","Montreal,",None,https://clutch.co/profile/evolving-web,https://evolvingweb.ca/,info@evolvingweb.ca,"
514.844.4930 "
Will Hall Online," $10,000+ ",None,$150 - $199,"""2 - 9""","Cambridge,",None,https://clutch.co/profile/will-hall-online,https://www.willhallonline.co.uk/,will@willhallonline.co.uk,"
122.391.1170 "
Flatorb Inc, Undisclosed,None,$25 - $49,"""10 - 49""","New Rochelle,",NY,https://clutch.co/profile/flatorb,http://www.flatorb.com,contact@flatorb.com,"
202.525.7776 "
BigTuna Interactive," $5,000+ ",None,$100 - $149,"""2 - 9""","Austin,",TX,https://clutch.co/profile/bigtuna-interactive,https://www.bigtunainteractive.com/,adam@bigtunainteractive.com,"
+1.858.952.0837 "
Kanopi Studios, Undisclosed,None,$100 - $149,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/kanopi-studios,http://www.kanopistudios.com/,anne@kanopistudios.com,"
415-571-9450 "
"WEB Partners, JSC"," $10,000+ ",None,$50 - $99,"""10 - 49""","Kaunas,",None,https://clutch.co/profile/web-partners-jsc,http://en.webpartners.lt/welcome,mantas@webpartners.lt,"
370.616.77615 "
Balidea," $10,000+ ",None,$25 - $49,"""50 - 249""","Santiago de Compostela,",None,https://clutch.co/profile/balidea,http://www.balidea.com/,info@balidea.com,"
+34.981.93.78.76 "
VERB Interactive Inc.," $25,000+ ",None,$25 - $49,"""50 - 249""","Halifax,",None,https://clutch.co/profile/verb-interactive,http://www.verbinteractive.com/,sales@verbinteractive.com,"
+1.902.444.7656 "
Freshbyte," $1,000+ ",None,$25 - $49,"""50 - 249""","Napoca,",None,https://clutch.co/profile/freshbyte,http://www.freshbyteinc.com/,hello@freshbyteinc.com,"
+40.364.100.152 "
Wunderkraut," $1,000+ ",None,$300+,"""50 - 249""","Antwerp,",None,https://clutch.co/profile/wunderkraut,https://wunderkraut.be,tyler.bain@wunderkraut.com,"
+32 3 298 69 98 "
Drupal Ninja," $1,000+ ",None,$25 - $49,"""Freelancer""","Pozna,",None,https://clutch.co/profile/drupal-ninja,https://www.drupalninja.pl,info@drupalninja.pl,"
+48 660 671 403 "
rTraction," $10,000+ ",None,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/rtraction,http://www.rtraction.com/,sales@rTraction.com,"
519.438.9064 "
Coherence," $10,000+ ",None,$100 - $149,"""10 - 49""","Clerkenwell,",None,https://clutch.co/profile/coherence,https://www.coherence.co.uk/,hello@coherence.co.uk,"
208.050.0007 "
OPIN Software Inc.," $25,000+ ",None,$25 - $49,"""10 - 49""","Ottawa,",None,https://clutch.co/profile/opin-software,http://www.opin.ca/en,support@opin.ca,"
+1.613.656.9983 "
Brainium Labs," $5,000+ ",None,$100 - $149,"""10 - 49""","Darwin,",None,https://clutch.co/profile/brainium-labs,https://www.brainiumlabs.com.au,hello@brainiumlabs.com.au,"
+61889851713 "
Outlier," $10,000+ ",None,$100 - $149,"""2 - 9""","Portland,",OR,https://clutch.co/profile/outlier,http://www.outlier.com/,hello@outlier.com,"
971.533.7223 "
Website Express," $25,000+ ",None,$25 - $49,"""2 - 9""","Cardiff,",None,https://clutch.co/profile/website-express,https://www.website-express.co.uk/,info@website-express.co.uk,"
+44.029.2000.4547 "
Sagetree," $25,000+ ",None,$100 - $149,"""2 - 9""","Chula Vista,",CA,https://clutch.co/profile/sagetree,https://www.sagetree.com/,letschat@sagetree.net,"
(866)728-9100 "
Object Source," $10,000+ ",None,$150 - $199,"""2 - 9""","London,",None,https://clutch.co/profile/object-source,https://objectsource.co.uk/,hello@objectsource.co.uk,"
+44.0.203.301.3820 "
Drupology," $25,000+ ",None,$25 - $49,"""2 - 9""","London,",None,https://clutch.co/profile/drupology,https://www.drupology.co.uk/,hello@drupology.com,"
0330.606.1480 "
Natural Apptitude," $10,000+ ",None,$100 - $149,"""2 - 9""","Bristol,",None,https://clutch.co/profile/natural-apptitude,http://www.natural-apptitude.co.uk/m,info@natural-apptitude.co.uk,"
798.591.4111 "
Tuba-tech," $5,000+ ",None,$25 - $49,"""2 - 9""","Larroque,",None,https://clutch.co/profile/tuba-tech,http://www.tuba-tech.com.ar/,matias.andreatta@gmail.com,"
 "
Hydrant," $25,000+ ",None,$25 - $49,"""10 - 49""","Carlisle,",None,https://clutch.co/profile/hydrant,https://www.hydrant.co.uk/,hello@hydrant.co.uk,"
01228.830001 "
"Tag1 Consulting, Inc."," $5,000+ ",None,$200 - $300,"""10 - 49""","Pompano Beach,",FL,https://clutch.co/profile/tag1-consulting,https://tag1consulting.com/,support@tag1consulting.com,"
877-875-8824 "
trio-interactive," $5,000+ ",None,$50 - $99,"""50 - 249""","Mannheim,",None,https://clutch.co/profile/trio-interactive,https://www.trio-interactive.com/,i.radulovski@trio-group.de,"
 "
OMBU," $5,000+ ",None,$100 - $149,"""10 - 49""","Portland,",OR,https://clutch.co/profile/ombu,http://ombuweb.com/,martin@ombuweb.com,"
503.395.0722 "
RockSolid PSF," $1,000+ ",None,$25 - $49,"""10 - 49""","Kiev,",None,https://clutch.co/profile/rocksolid-psf,http://rocksolid.com.ua,info@rocksolid.com.ua,"
+380444269665 "
Graphically Speaking," $10,000+ ",None,$100 - $149,"""10 - 49""","Vancouver,",None,https://clutch.co/profile/graphically-speaking,http://www.graphicallyspeaking.ca/,team@graphicallyspeaking.ca,"
604.682.5500 "
Element 31," $5,000+ ",None,$100 - $149,"""Freelancer""","Marietta,",GA,https://clutch.co/profile/element-31,http://element31.com/,,"
+1.678.436.3131 "
Strange," $10,000+ ",None,$150 - $199,"""10 - 49""","Bournemouth,",None,https://clutch.co/profile/strange,https://www.strangecorp.com/,results@strangecorp.com,"
01202.203160 "
Fishnet NewMedia," $5,000+ ",None,$100 - $149,"""2 - 9""","Chatham,",MA,https://clutch.co/profile/fishnet-newmedia,https://www.ahoy.com/,fishnet@ahoy.com,"
+1.508.888.3456 "
Abventor - a team of Drupal developers ," $1,000+ ",None,$25 - $49,"""10 - 49""","Krakow,",None,https://clutch.co/profile/abventor-team-drupal-developers,https://www.abventor.com,clutch@abventor.com,"
+48.12.444.10.40 "
Yellow Pencil," $25,000+ ",None,$25 - $49,"""10 - 49""","Edmonton,",None,https://clutch.co/profile/yellow-pencil,https://yellowpencil.com/,sales@yellowpencil.com,"
+1.780.423.5917 "
Creative Propulsion Labs, Undisclosed,None,$50 - $99,"""2 - 9""","Miami,",FL,https://clutch.co/profile/creative-propulsion-labs,https://www.creativepl.com,info@creativepl.com,"
786.360.1669 "
Acro Media Inc.," $25,000+ ",None,None,"""50 - 249""","Kelowna,",None,https://clutch.co/profile/acro-media,https://www.acromediainc.com/,solutions@acromediainc.com,"
+1.250.763.8884 "
Coffee IT, Undisclosed,None,$50 - $99,"""10 - 49""","Utrecht,",None,https://clutch.co/profile/coffee-it,https://coffeeit.nl,contact@coffeeit.nl,"
 "
Appwhiz, Undisclosed,None,$50 - $99,"""50 - 249""","Dubai,",None,https://clutch.co/profile/appwhiz,http://www.appwhiz.ae,laith@appwhiz.ae,"
 "
Smashing Infotech, Undisclosed,None,< $25,"""10 - 49""","Indore,",None,https://clutch.co/profile/smashing-infotech,http://www.smashinginfotech.com,hello@smashinginfotech.com,"
0731-4968725 "
First Scribe Inc.," $5,000+ ",None,$100 - $149,"""10 - 49""","Minnetonka,",MN,https://clutch.co/profile/first-scribe,https://www.firstscribe.com/,sales@firstscribe.com,"
 "
Rehab Creative LLC," $10,000+ ",None,$150 - $199,"""2 - 9""","Englewood,",None,https://clutch.co/profile/rehab-creative,https://rehabcreative.com/,gethelp@rehabcreative.com,"
+1.720.458.5280 "
Balcom Agency," $10,000+ ",None,$100 - $149,"""10 - 49""","Fort Worth,",TX,https://clutch.co/profile/balcom-agency,https://www.balcomagency.com/,info@balcomagency.com,"
817.877.9933 "
"Outburst Web, LLC"," $1,000+ ",None,$100 - $149,"""2 - 9""","Indianapolis,",IN,https://clutch.co/profile/outburst-web,https://www.outburstweb.com,info@outburstweb.com,"
 "
Reflect Digital," $25,000+ ",None,$25 - $49,"""10 - 49""","Kent,",None,https://clutch.co/profile/reflect-digital,https://www.reflectdigital.co.uk/,sales@reflectdigital.co.uk,"
+44.1622.728800 "
Creode," $25,000+ ",None,$25 - $49,"""10 - 49""","Leeds,",None,https://clutch.co/profile/creode,http://www.creode.co.uk/,contact@creode.co.uk,"
+44.113.834.3635 "
Fenix Solutions Inc.," $25,000+ ",None,$25 - $49,"""10 - 49""","Ottawa,",None,https://clutch.co/profile/fenix-solutions,http://fenix-solutions.com/,info@fenix-solutions.com,"
+1.613.564.3344 "
Touch4IT, Undisclosed,None,None,"""10 - 49""","Bratislava,",None,https://clutch.co/profile/touch4it,https://touch4it.com,hi@touch4it.com,"
 "
Kultprosvet," $1,000+ ",None,$25 - $49,"""10 - 49""","Dnipro,",None,https://clutch.co/profile/kultprosvet,http://kultprosvet.net,info@kultprosvet.net,"
+380 67 627 43 00 "
Fat Beehive Ltd," $10,000+ ",None,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/fat-beehive,http://www.fatbeehive.com,hello@fatbeehive.com,"
+44 (0)20 7739 8704 "
Kainspire," $1,000+ ",None,< $25,"""10 - 49""","Ghazibad,",None,https://clutch.co/profile/kainspire,http://www.kainspiresw.com,sales@kainspiresw.com,"
9643160086 "
Emergya , Undisclosed,None,None,"""250 - 999""","Sevilla,",None,https://clutch.co/profile/emergya,https://www.emergya.com/en,info@emergya.com,"
+34 954 51 75 77 "
GeekHive," $25,000+ ",None,$150 - $199,"""50 - 249""","Warwick,",NY,https://clutch.co/profile/geekhive,http://www.geekhive.com,hello@geekhive.com,"
917-259-064 "
EchoTech Group ," $10,000+ ",None,$100 - $149,"""10 - 49""","Woodland Hills,",CA,https://clutch.co/profile/echotech-group,http://echotechgroup.com/,info@echotechgroup.com,"
818.351.7200 "
Monimedia," $50,000+ ",None,$100 - $149,"""10 - 49""","Kowloon Tong,",None,https://clutch.co/profile/monimedia,http://www.monimedia.com,info@monimedia.com,"
852 3188 3660 "
BEAM Interactive," $50,000+ ",None,$150 - $199,"""50 - 249""","Boston,",MA,https://clutch.co/profile/beam-interactive,https://www.beamland.com,hello@beamland.com,"
617.523.0500 "
iGlobsyn Technologies," $1,000+ ",None,$25 - $49,"""50 - 249""","Hitchin ,",None,https://clutch.co/profile/iglobsyn-technologies,http://iglobsyn.com/,info@iglobsyn.com,"
 "
Every Angle Media," $5,000+ ",None,$100 - $149,"""10 - 49""","Hermosa Beach,",CA,https://clutch.co/profile/every-angle-media,http://everyanglemedia.com/,info@everyanglemedia.com,"
310.798.7228 "
Melcher Studios," $25,000+ ",None,$25 - $49,"""10 - 49""","Regina,",None,https://clutch.co/profile/melcher-studios,http://www.melcher.ca/,info@melcher.ca,"
+1.306.359.1666 "
"Omni Strategic Technologies, Inc."," $1,000+ ",None,$100 - $149,"""10 - 49""","Wheeling,",WV,https://clutch.co/profile/omni-strategic-technologies,http://omniperforms.com,info@omniperforms.com,"
(800) 300-5543 "
Bravo Web Solutions," $1,000+ ",None,$50 - $99,"""2 - 9""","Portland,",OR,https://clutch.co/profile/bravo-web-solutions,https://www.bravoweb.com/,sales@bravoweb.com,"
503.680.4286 "
TeqStudio Services, Undisclosed,None,< $25,"""10 - 49""","Pune,",None,https://clutch.co/profile/teqstudio-services,http://teqstudio.com,info@teqstudio.com,"
020-6511-5085 "
Webby Central," $1,000+ ",None,$25 - $49,"""50 - 249""","Fremont,",CA,https://clutch.co/profile/webby-central,http://www.webbycentral.com/,sales@webbycentral.com,"
+1 (302) 597-9039 "
iSpectra," $5,000+ ",None,$25 - $49,"""10 - 49""","Amman,",None,https://clutch.co/profile/ispectra,http://www.ispectra-mena.com/,info@ispectra-mena.com,"
+962799129404 "
Adapt agency," $5,000+ ",None,$100 - $149,"""50 - 249""","Boston,",MA,https://clutch.co/profile/adapt-agency,https://adaptagency.com/,jesper@adaptagency.com,"
+1 617 483 2961 "
eCity Interactive, Undisclosed,None,$100 - $149,"""10 - 49""","Philadelphia,",PA,https://clutch.co/profile/ecity-interactive,http://www.ecityinteractive.com,info@ecityinteractive.com,"
215-557-0767 "
webPC," $1,000+ ",None,$100 - $149,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/webpc,http://webpcstudio.com,office@webpcstudio.com,"
+380503022695 "
Peaceful Media," $5,000+ ",None,$100 - $149,"""10 - 49""","Portland,",OR,https://clutch.co/profile/peaceful-media,https://peacefulmedia.com/,hello@peacefulmedia.com,"
971.270.4935 "
Favish," $10,000+ ",None,$100 - $149,"""2 - 9""","Austin,",TX,https://clutch.co/profile/favish,http://www.favish.com/,hello@favish.com,"
512.669.5650 "
Access," $25,000+ ",None,$25 - $49,"""10 - 49""","Manchester,",None,https://clutch.co/profile/access,https://www.weareaccess.co.uk/,hello@weareaccess.co.uk,"
+44.161.872.3455 "
KGN Technologies," $10,000+ ",None,$150 - $199,"""50 - 249""","Ahmedabad ,",None,https://clutch.co/profile/kgn-technologies,http://www.kgntechnologies.com/,info@kgntechnologies.com,"
+44.0.203.372.4450 "
Kindlebit Solutions, Undisclosed,None,$25 - $49,"""50 - 249""",None,None,https://clutch.co/profile/kindlebit-solutions,http://www.kindlebit.com,ram.sharma@kindlebit.com,"
+91-172-4026970 "
Tekshapers Software Solution, Undisclosed,None,< $25,"""50 - 249""","Keego Harbor,",MI,https://clutch.co/profile/tekshapers-software-solution,http://www.tekshapers.com,alikalister@gmail.com,"
248.565.4747 "
Netkata Software House," $1,000+ ",None,$25 - $49,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/netkata-software-house,http://netkata.com,tom@netkata.com,"
+48505034253 "
Deluxcode," $1,000+ ",None,$25 - $49,"""10 - 49""","kharkiv,",None,https://clutch.co/profile/deluxcode,http://www.deluxcode.com/,hello@deluxcode.com,"
+380660024742 "
Clever Age, Undisclosed,None,None,"""50 - 249""","Paris,",None,https://clutch.co/profile/clever-age,http://www.clever-age.com/en/,commercial@clever-age.com,"
 "
Brander Studio," $10,000+ ",None,$25 - $49,"""50 - 249""","Kharkiv,",None,https://clutch.co/profile/brander-studio,https://branderstudio.com/,hello@brander.ua,"
+38 096 547 95 08 "
Direktpoint ," $5,000+ ",None,$50 - $99,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/direktpoint,http://direktpoint.com,brief@direktpoint.com,"
+ 48 506029598 "
ELXEL Creative," $10,000+ ",None,$150 - $199,"""10 - 49""","Washington,",DC,https://clutch.co/profile/elxel-creative,http://www.elxel.com/,moss@elxel.com,"
800.413.5935 "
Wise," $5,000+ ",None,$25 - $49,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/wise,http://wdg-company.com/,info@wdg.com.ua,"
 "
Tecziq Solutions, Undisclosed,None,$25 - $49,"""10 - 49""","Delhi-NCR (Noida),",None,https://clutch.co/profile/tecziq-solutions,http://www.tecziq.com,info@tecziq.com,"
+91 120 4545889 "
"Project6 Design, Inc."," $50,000+ ",None,$150 - $199,"""10 - 49""","Emeryville,",None,https://clutch.co/profile/project6-design-0,https://www.project6.com/,info@project6.com,"
(510) 540-8005 "
Watermelon Web Works," $10,000+ ",None,$100 - $149,"""10 - 49""","Portland,",OR,https://clutch.co/profile/watermelon-web-works,https://www.watermelonwebworks.com/,paul@watermelonwebworks.com,"
971.645.4352 "
Hybrid Forge, Undisclosed,None,$150 - $199,"""10 - 49""",None,None,https://clutch.co/profile/hybrid-forge,http://www.hybridforge.com,sales@hybridforge.com,"
 "
Boxcar Studio," $10,000+ ",None,$50 - $99,"""2 - 9""","Ann Arbor,",MI,https://clutch.co/profile/boxcar-studio,https://boxcarstudio.com/,info@boxcarstudio.com,"
+1.073.4786.3986 "
Netkandi," $10,000+ ",None,$100 - $149,"""2 - 9""","Station Way,",None,https://clutch.co/profile/netkandi,https://www.netkandi.co.uk/,info@netkandi.co.uk,"
129.366.0011 "
Cohesion Digital," $10,000+ ",None,$150 - $199,"""2 - 9""","Hamilton,",None,https://clutch.co/profile/cohesion-digital,https://www.cohesiondigital.co.uk,hello@cohesiondigital.co.uk,"
141.249.0641 "
Web Solution Winner ," $1,000+ ",None,$25 - $49,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/web-solution-winner,http://www.websolutionwinner.com/,info@websolutionwinner.com,"
+91.990.408.2083 "
Internet Direct," $5,000+ ",None,$100 - $149,"""10 - 49""","San Antonio,",TX,https://clutch.co/profile/internet-direct,http://www.idworld.net,info@idworld.net,"
210.308.9800 "
StraightArrow Corporation, Undisclosed,None,< $25,"""50 - 249""","Pasig,",None,https://clutch.co/profile/straightarrow-corporation,https://www.straightarrow.com.ph/,jpespanola@straightarrow.com.ph,"
+632 570 9780 "
"V4 Development, LLC."," $10,000+ ",None,$150 - $199,"""10 - 49""","Richmond,",VA,https://clutch.co/profile/v4-development,http://www.v4development.com,info@v4development.com,"
8045920782 "
iMOBDEV Technologies, Undisclosed,None,< $25,"""50 - 249""","Ahmadabad,",None,https://clutch.co/profile/imobdev-technologies-0,http://www.imobdevtech.com,sales@imobdevtech.com,"
+91 740 512 2300 "
Barrel," $10,000+ ",None,$150 - $199,"""10 - 49""","New York ,",NY,https://clutch.co/profile/barrel,https://www.barrelny.com/,info@barrelny.com,"
212.239.2072 "
MadeByPi," $10,000+ ",None,$100 - $149,"""50 - 249""","Leeds,",None,https://clutch.co/profile/madebypi,http://www.madebypi.co.uk,toby.jordan@madebypi.co.uk,"
0113 228 2300 "
DKS System," $5,000+ ",None,$100 - $149,"""10 - 49""","Golden Valley,",MN,https://clutch.co/profile/dks-system,http://www.dkssystems.com/,sales@DKSSystems.com,"
 "
Typethink," $10,000+ ",None,$100 - $149,"""10 - 49""","Portland,",OR,https://clutch.co/profile/typethink,http://www.typethink.com/,hello@typethink.com,"
877.897.3844 "
"RipeConcepts, INC.", Undisclosed,None,$50 - $99,"""50 - 249""","Cebu City,",None,https://clutch.co/profile/ripeconcepts,http://www.ripeconcepts.com/,quotations@ripeconcepts.com,"
 "
Root Info Solutions," $10,000+ ",None,< $25,"""50 - 249""","Heathrow,",None,https://clutch.co/profile/root-info-solutions,http://rootinfosol.com/,info@rootinfosol.com,"
+44 207 096 0066 "
cmsMinds," $1,000+ ",None,< $25,"""10 - 49""","Durham,",NC,https://clutch.co/profile/cmsminds,http://www.cmsminds.com/,info@cmsminds.com,"
978.455.4515 "
MJD Interactive," $10,000+ ",None,$100 - $149,"""10 - 49""","San Diego,",CA,https://clutch.co/profile/mjd-interactive,http://www.mjdinteractive.com/,solutions@mjdinteractive.com,"
800.619.3930 "
Olive Mid East," $1,000+ ",None,$25 - $49,"""50 - 249""","Dubai,",None,https://clutch.co/profile/olive-mid-east,http://www.oliveme.ae/,enquiry@oliveme.ae,"
+971 4 3296800 "
ORAIKO, Undisclosed,None,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/oraiko,http://oraiko.com/,support@oraiko.com,"
212.483.1000 "
Fuse Interactive Inc," $25,000+ ",None,$25 - $49,"""2 - 9""","Vancouver,",None,https://clutch.co/profile/fuse-interactive,https://www.fuseinteractive.ca/,info@fuseinteractive.ca,"
+1.604.676.1446 "
Design225," $5,000+ ",None,$100 - $149,"""2 - 9""","Baton Rouge,",LA,https://clutch.co/profile/design225,http://design225.com,info@design225.com,"
225.366.8111 "
Crewits LLC," $5,000+ ",None,$100 - $149,"""10 - 49""","Hyattsville,",MD,https://clutch.co/profile/crewits,https://www.crewits.com,info@crewits.com,"
2403248355 "
Ninthlink," $5,000+ ",None,$100 - $149,"""10 - 49""","San Diego,",CA,https://clutch.co/profile/ninthlink,https://www.ninthlink.com/,info@ninthlink.com,"
+1.858.427.1470 "
WeKanCode, Undisclosed,None,< $25,"""10 - 49""","Chennai,",None,https://clutch.co/profile/wekancode,http://www.wekancode.com,pablo@wekancode.com,"
+91 44 4285 3113 "
Cantina, Undisclosed,None,None,"""50 - 249""","Boston,",MA,https://clutch.co/profile/cantina,https://cantina.co/,hello@cantina.com,"
1800775-2714 "
InteractiveWest," $5,000+ ",None,$100 - $149,"""10 - 49""","Denver,",CO,https://clutch.co/profile/interactivewest,https://interactivewest.com/,info@interactivewest.com,"
303.306.8746 "
Kosmos & Kaos," $10,000+ ",None,$100 - $149,"""10 - 49""","Reykjavik,",None,https://clutch.co/profile/kosmos-kaos,http://www.kosmosandkaos.com,samskipti@kosmosogkaos.is,"
+354 5611020 "
ZealousWeb," $10,000+ ",None,$150 - $199,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/zealousweb,http://www.zealousweb.com/,info@zealousweb.com,"
+91.79.269.232.54 "
Logics Drive," $1,000+ ",None,< $25,"""10 - 49""","Lahore,",None,https://clutch.co/profile/logics-drive,http://www.logicsdrive.com,info@logicsdrive.com,"
+923218402231 "
Techinform," $25,000+ ",None,$50 - $99,"""10 - 49""","Ufa,",None,https://clutch.co/profile/techinform,https://techinform.pro/en,info@techinform.pro,"
+78007757363 "
Outright Development," $25,000+ ",None,$100 - $149,"""10 - 49""","Newton,",MA,https://clutch.co/profile/outright-development,http://www.outrightdevelopment.com/,info@outrightdevelopment.com,"
+1.781.239.8188 "
doodleblue Innovations, Undisclosed,None,None,"""50 - 249""","Chennai,",None,https://clutch.co/profile/doodleblue,http://www.doodleblue.com/,digital@doodleblue.com,"
91.95.66.162753 "
Technologus," $10,000+ ",None,$150 - $199,"""50 - 249""","Noida,",None,https://clutch.co/profile/technologus,http://www.technologus.com/,sales@technologus.com,"
+91.987.3469.643 "
Make IT Solutions," $10,000+ ",None,$100 - $149,"""10 - 49""","Calgary,",None,https://clutch.co/profile/make-it-solutions,http://www.makeit.com,chris.lane@makeit.com,"
1.403.560.3231 "
Q5 Infotech, Undisclosed,None,< $25,"""50 - 249""","Mississauga,",None,https://clutch.co/profile/q5-infotech,http://www.q5infotech.com/,info@q5infotech.com,"
 "
"LitmusBox, LLC "," $5,000+ ",None,$100 - $149,"""2 - 9""","Santa Cruz,",CA,https://clutch.co/profile/litmusbox,https://litmusbox.com/,info@litmusbox.com,"
408-256-2691 "
Abservetech Private Limited," $1,000+ ",None,< $25,"""10 - 49""","Madurai,",None,https://clutch.co/profile/abservetech-private,https://www.abservetech.com/,sales@abservetech.com,"
(0452) 426-6678 "
